"1","2","3","4","5","6","7","8","9"
"0.7694417428088954","0.7647587931341804","0.7505948994733207","0.6769214696885582","0.5103768269623484","0.29440838320161966","0.19421060145383218","0.12812245595137628","0.04877749339411596"
"0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999"
"0.6916","0.6916","0.6916","0.6916","0.6916","0.6916","0.6916","0.6916","0.6916"
"0.64384101936","0.63089982144","0.592864524","0.420424704","0.1642284","0.026276544","0.006569136","0.001642284","6.569135999999999e-05"
"0.6987884663366337","0.6916838647329465","0.6703756550775386","0.5639607374749499","0.3517645979899497","0.1404197741935484","0.07016201715438951","0.03506902296819788","0.007011885153014847"
"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95"
