"1","2","3","4","5","6","7","8","9"
"0.8454096306302432","0.843694789667771","0.838464873372036","0.8101364066652275","0.7374526707714462","0.6139685863578451","0.534490698699947","0.4653011788297779","0.3372408319010817"
"0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999"
"0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999"
"0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999"
"0.6987418633526704","0.6916838647329465","0.6705098688737746","0.5646398895779156","0.3528999309861972","0.1411599723944789","0.07057998619723944","0.03528999309861972","0.007057998619723945"
"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95"
