"1","5","10","20","30","40","50","100","200"
"0.3615795318448091","0.3615795318448091","0.3615795318448091","0.3615795318448091","0.8023210705072359","0.843694789667771","0.865088037982592","0.8936854734362968","0.8936854734362968"
"0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999","0.9123799999999999"
"0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999","0.9226209999999999"
"0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999","0.7728522812639999"
"0.01","0.01","0.01","0.01","0.5379250863105954","0.6916838647329465","0.7839391317863572","0.9223681599999999","0.9223681599999999"
"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95"
